Country Name,Country Code,Series Name,Series Code,1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Middle East & North Africa,MEA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,..,..,..,..,..,10.8405927248128,10.2121378092612,7.44107163495318,16.6298468687589,14.0418859701533,9.47047691415088,6.29835250295361,6.80479588778471,6.20115343818431,1.68904839225117,3.51770589922245,6.74143392296887,3.6705965517076,8.70341450518363,14.8277926843744,7.03680209091961,5.69154488483117,3.86316289923381,7.11037488228659,7.53840293402619,6.44035567513762,3.10842337468734,-1.92440064215164,6.84080304184609,10.9479849622462,0.715797566821095,3.59259455221644,4.49652849491275,11.0237842211026,14.9301591219328,9.27860335688638,8.34975614153638,17.3490759737317,-5.74274652984533,10.6051076048603,12.415115819305,4.78704537077591,1.52187821225149,0.59302075248641,0.429237408759334,0.56046763330626,6.39065471241133,8.20653729205833,1.67062575504566,0.857573708719528
Middle East & North Africa,MEA,Gross savings (% of GDP),NY.GNS.ICTR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24.3260294098834,26.0331886208125,25.6086983721527,21.3145364763041,26.0491290511279,29.3890179522809,..,..,..,..,38.6070293332364,40.2022891445751,39.7361466347631,42.2882222214042,30.424892214684,34.6144918439646,39.1683093139418,37.7688886678801,36.189591591766,33.2568829704071,25.0347398485164,24.8727647724316,27.6053984566804,30.3558223691172,29.756614378844,..
Middle East & North Africa,MEA,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,37.65235179788,39.0859105192832,42.8604111525485,53.013688846635,44.1337850187158,44.3188469603944,38.9813845559882,33.567937483463,37.6269041855816,41.2573377041705,35.4626560664469,27.8957222794512,23.4411312329622,22.647544512504,19.7347490068295,15.1429493976335,17.4511121324203,16.4866350935348,15.9879102827096,22.350067718957,13.2908882758044,23.4915081808518,26.8909988950706,28.4988327661431,27.7089466589259,29.8952068162275,29.816570006821,25.2066485063087,31.4111924089565,36.1895286300037,33.5596750461559,33.2030586626093,35.2568666770871,37.1503837344788,40.6839303632909,41.5910641109737,40.9512743271619,43.1593340843349,35.6084209259913,40.163864540851,42.9883099709209,42.0281572357265,40.551061477185,37.6173205189526,31.1251233110676,30.8172574221433,32.0860948010612,34.5377227385409,34.3227781513486,27.7202644835588
Middle East & North Africa,MEA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,5494.82760299883,6210.70997205698,6277.65869626286,5800.49070257924,5929.2388486366,5754.87650849604,5662.53826465485,5308.59520704907,4955.46696541065,4755.77992770671,4551.2475641854,4464.20581693442,4308.5178207336,4331.0673880362,4329.89373279276,4738.5916340074,4802.71262625147,4934.26459022423,4944.74097445114,4950.73232475644,4948.54214449608,5076.59743646618,5152.25295988611,5285.09122060366,5282.9458901108,5533.4474045621,5499.96433167576,5471.9717095599,5632.86878888418,5961.10898764462,6129.00232058982,6353.00673888591,6540.19207473693,6701.92923177151,6605.8870729851,6794.3567528016,6913.62779554864,7032.80750707976,7099.37974714793,7173.43718080174,7209.63750327629,7404.96809012251,7392.09363286805,7352.43658697601,7286.71033642501,6923.5493579512
Middle East & North Africa,MEA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,16.2598910863188,4.00082356791636,-4.65802711966947,5.36276704180972,0.343926203481686,1.7251536470791,-3.01388553148763,-3.40332967139928,-0.912145942005864,-1.00594693456857,1.09504051830302,-0.432593747742843,3.75498026081485,2.60344684327229,13.213783197297,4.11795083746259,4.65829798142268,2.68926166036245,2.49316546442992,2.78202108245777,4.88915254039351,3.54770795726209,4.61480654468205,1.83946934841994,6.79010455430668,1.2821124299893,1.37995705879919,4.9512504224092,7.97086140525671,4.94725215672895,5.83442348082129,5.20208116576855,4.75245267331177,0.80122971571997,5.04894413293091,3.93831597934968,3.4512968829841,2.73381442431911,2.94785431077622,2.37662532589363,4.58113555017326,1.65932292187179,1.47539906758169,1.17537353695971,-4.00767051820546
Middle East & North Africa,MEA,GDP (constant 2015 US$),NY.GDP.MKTP.KD,..,..,..,..,872762534738.287,1014672772328.93,1055268039741.49,1006113368265.13,1060068884381.7,1063714739050.04,1082065452665.28,1049453238546.17,1013736885091.27,1004490125231.3,994385487608.487,1005274411605.93,1000925657353.66,1038510218212.72,1065547279705.84,1206346387110.87,1256023138261.6,1314532438757.44,1349883655645.97,1383538488758.52,1422028821199.7,1491553979436.51,1544469958651.84,1615744259384.35,1645465379784.58,1757194199476.88,1779723404727.42,1804282823478.06,1893617384396.97,2044555001653.1,2145704293067.9,2270893768171.64,2389027505180.31,2502564906716.4,2522616200404.19,2649981683050.87,2754346335124.3,2849407004335.03,2927304504027.1,3013597176038.61,3085219089744.76,3226557158265.79,3280096160780.19,3328490668952.12,3367612867455.16,3232650039398.86
Middle East & North Africa,MEA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.48561081846375,4.81671987090148,4.73103230359918,4.64979460256424,4.37113957414237,4.10573492091541,4.01004182507387,4.04340738713645,3.9274583952149,4.90921788427137,4.61428373276075,4.62899038828846,4.69372750317137,4.70637935900644,5.10995036967835,5.62232149552087,5.77212450156286,6.23692081153088,5.8285302634687,..,..
Middle East & North Africa,MEA,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Middle East & North Africa,MEA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.4717026731869,..,..,..,..,..,..,..,..,..,..,12.7988026833491,..,11.2402161034338,11.3844751626246,10.6157203308465,9.89386515896404,9.57134538925864,9.7805376281108,10.1830609104227,10.7024079911519,10.8202053450405,10.4863666606629,10.3881063076635,10.5246273836906,10.0367157786385,10.8920961138057,..,..,..
Middle East & North Africa,MEA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,..,..,..,..,13.0282953493836,1.07795605505805,-7.6010502763981,2.21960783421488,-2.94072046331291,-1.60452172526843,-6.25060778511768,-6.65200920140816,-4.0296310942594,-4.30071127407983,-1.91248105104034,-3.48747353023549,0.523371800717356,-0.0270985218722046,9.43898225767845,1.35316560692618,2.73911795708331,0.212319060629085,0.12116611034341,-0.0442395208768005,2.58773772620142,1.49028014071942,2.57825579900273,-0.0405921185333398,4.74170130949511,-0.605103300679005,-0.508960066425217,2.94038580358855,5.8272296242402,2.81647816359651,3.65482678222469,2.94640543516643,2.47297258530561,-1.43305241617752,2.85305633799359,1.7554427458915,1.72383754311807,0.946595509704423,1.04315357526217,0.504644029941986,2.70929830740387,-0.173862427194493,-0.536479214977831,-0.893938353272233,-4.98388108908946
Least developed countries: UN classification,LDC,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,3.27482573213996,4.80931627866441,8.4987158673506,14.3326115778732,12.6570020290111,9.54960208477151,8.75718486838905,9.63549131233966,10.2876534018978,11.7629156496757,10.0478587451778,9.50533401487049,9.14309279992054,10.1636890240021,10.1093423741339,7.2228447850322,11.1196311686085,9.79605539362043,8.67738080883799,11.9116195820435,12.5446382031965,11.029129050352,10.7749092765809,22.7319241495253,11.8952897244251,9.97733010577015,6.4983785807438,8.00757528213579,7.41801835903261,7.77565020971353,6.75566604697872,4.75521957405512,6.51442622759934,8.24300782717547,7.56269974481235,7.27989528015367,7.30472778944925,9.45084672390814,2.53969206095486,6.06015060439213,9.39165549288377,6.16521067597986,4.4879682733707,3.33882569892472,3.55929037079028,3.47525458582605,4.64905082085585,3.11182136783394,3.23537176925623,3.60898433697818
Least developed countries: UN classification,LDC,Gross savings (% of GDP),NY.GNS.ICTR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25.8402707466584,28.0439528297646,28.5366931173938,29.1264597073849,26.070601100355,28.4566544374409,29.1258053365335,29.2307406550219,28.1019091635414,28.4755580836046,26.6538795082284,26.6646409595706,26.9545772414228,26.8427449681013,28.6664195500805,..
Least developed countries: UN classification,LDC,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20.4229750421527,16.6524178100589,17.2064826044436,17.6329141049751,20.3894353335853,21.8000520030355,22.7232888716687,22.3401413373729,22.80413790192,19.4414327632627,22.6007781209247,22.9198750835027,22.603567879973,21.3156167272729,22.6245971149581,21.1055204672588,21.67684929418,22.7897419205448,22.7754277679695,23.9472460164103,22.5092900946092
Least developed countries: UN classification,LDC,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,635.36042606578,634.897300935418,626.21324954823,623.179265020353,622.970229128434,617.840916605005,622.875948045585,630.134990991098,629.636879540776,625.767723573566,613.109137864342,606.208098732779,591.984908915135,570.282564794007,560.135860408119,578.207145922834,595.730635871102,607.275633852684,615.826175688771,625.151230983938,635.072217004658,650.671561082966,667.248042553863,683.517385316353,709.939199729214,747.422884307454,783.129629709927,826.022011000626,863.323483854142,883.078307157865,916.459396079164,926.273112450647,945.437533428676,978.952571846751,1011.19880289749,1013.73823549523,1027.35744304661,1052.10908386676,1077.80523801499,1102.52574319926,1075.56782097235
Least developed countries: UN classification,LDC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..,2.60776581190893,1.27644071824677,2.09510143015774,2.36539398093669,1.63124430049466,3.56343323657255,4.07957897290628,2.59586216578252,1.98471568988924,0.537909741582098,1.75932149712612,0.381783712835386,-0.764366594080727,0.975617331004656,5.98611868145251,5.74823516231271,4.70453828069046,3.95791643671855,3.95936417232367,4.13715292345576,5.15551084255694,5.14329019883633,4.91361145265049,6.51950444465686,7.66250590486671,7.03459241966419,7.5160771698495,6.63430495478512,4.16210427594943,6.22242147466521,3.32333905269158,3.22310705040817,5.71652672431313,5.58011404574125,2.41685244658672,3.81625888981499,4.47251040351797,4.50617821182533,5.01596369388491,0.682575686553562
Least developed countries: UN classification,LDC,GDP (constant 2015 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,253620761466.499,260234596975.926,263556337334.692,269078109927.462,275442867343.705,279936013418.368,289911346361.654,301738508687.894,309571224474.519,315715333138.047,317413596670.665,322997922311.694,324231075771.876,321752761741.048,324891837447.579,344340248423.543,364133735661.42,381264546648.52,396354678807.702,412047803955.743,429094851723.133,451216883328.573,474424277064.306,497735642676.292,530185540023.214,570811038334.243,610965268367.51,656885889418.99,700465702527.998,729619815484.475,775019835566.594,800776372428.084,826586252145.817,873838276149.231,922599448533.697,944897315877.78,980957043694.589,1024830449527.87,1071011135952.65,1124732665689.5,1132409817404.22
Least developed countries: UN classification,LDC,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.33805547603871,2.44753714005154,2.76435809143951,2.64251909279844,2.52674163199879,2.50134763320472,2.47853095721345,2.35423932851623,2.39059093904799,2.35824402650641,2.11143756986706,2.12917622266817,4.07478479738664,4.3347532980543,4.30566276340666,4.52880744703366,4.33756685921626,4.2192738645144,4.02056085172379,..,..
Least developed countries: UN classification,LDC,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Least developed countries: UN classification,LDC,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Least developed countries: UN classification,LDC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,..,..,..,..,..,..,..,..,..,-0.0728917180488509,-1.36778836110859,-0.484497019196994,-0.0335434607106464,-0.823363988132257,0.814939785511044,1.16540748896942,-0.0790483717684793,-0.614505930788496,-2.02288888230527,-1.12558086405329,-2.34625532838908,-3.66602996027373,-1.7792415571311,3.22623256106982,3.03065952605961,1.937956063767,1.40801661707404,1.51423496812831,1.58697376394912,2.45631026844211,2.54759581674462,2.43827508286427,3.86556581887554,5.27984432928019,4.77731497819454,5.47704743422699,4.5157964747609,2.28822957711421,3.78008254202665,1.07082936936087,2.06898167726428,3.54492361822471,3.29395233008123,0.251130894386179,1.3434639312712,2.40925307814534,2.44234695263566,2.29359668262521,-2.44510592094504
European Union,EUU,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,7.11028823374871,6.97316508982051,9.46627675078291,12.8956534527392,13.3558082970887,11.3340875412038,8.88637985448559,9.11691332655546,8.12409501489581,11.7017236208174,10.6939576076586,10.1445361919353,7.3858405220416,6.37927157863665,5.18633034431389,4.15066893913134,3.05146989815404,3.19369265751936,4.96528514735091,3.39664344990661,3.76493884580069,4.36811548625116,4.67018719628125,3.55210882290985,4.56317884161381,3.78355783251419,3.88520763490376,3.35143703021137,2.5411710377137,3.32970477807837,3.66030474513524,3.27434188043023,2.18941578092733,2.7092681879025,2.54310388785439,2.89907441935304,2.96634549274198,3.23523527997193,1.67883895982297,0.929440948424528,1.61710657996737,1.6752701237629,1.27998705426134,0.982645554501687,1.03644083022607,0.874115426326341,1.4640640238877,2.00220922746736,2.19960392242207,1.59682265615311
European Union,EUU,Gross savings (% of GDP),NY.GNS.ICTR.ZS,..,..,..,..,23.4966196181162,23.4978611103496,23.1883682957265,23.5959522222352,23.4080444850635,22.4027430926681,20.6389039099716,20.2646043941856,20.5765120282631,21.2637388270726,21.4014054395896,22.3590430594782,22.0935212402089,23.0735973325643,23.4421405423639,23.4928371397174,22.6606901031396,21.8373276719833,21.310577506644,21.6745750823103,22.7127613163824,22.4026356367255,22.9331402862341,23.2166230372499,23.0796149297107,23.0529636807908,22.985589365522,22.776535715105,22.3569337570415,23.1154597586731,23.1027075084405,24.0350943602917,24.670413892087,23.6657355339926,21.4596402948183,21.9992068095086,22.7663206899816,22.4724414072392,22.7092215405336,23.2479158541566,23.9397702451465,24.2786187916889,24.9034107307621,25.2924219397793,25.6079615806702,24.512712113448
European Union,EUU,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,26.9275803658305,26.8174813749806,27.071602632302,26.3635459571741,23.8368984018639,23.8684261291535,23.4924889100545,23.8297474585483,23.5137753880622,22.5091464155292,21.1753245050023,21.1375510640357,21.3213500399842,22.0215861263796,22.0304262617217,22.9338503423231,22.4360947996286,23.4182150620512,23.9327057355543,24.2885519689495,24.0424615921135,23.2115159396003,22.6187436980222,23.2459959167566,23.8227996684532,23.4078228234379,24.0013509939346,24.4574396771088,24.2136744802387,24.3860590760992,24.4390895223956,24.3397700378215,23.8726744988103,24.3567165524963,24.134595930031,24.8700879388448,25.883801914902,25.0879358602696,22.4453428256453,22.9677818974508,23.5429001509179,23.2227872040173,23.4207061758563,24.0572365782582,24.913134716088,25.103026700719,25.537558836394,25.6809227285678,25.9906192635788,25.1786126786697
European Union,EUU,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,13683.4459343906,14239.2639486606,14997.8321615941,15367.3714515468,15175.0193927151,15831.7704640686,16207.8176136133,16625.8404941888,17193.9543730963,17472.290661414,17489.7892201795,17574.1849239151,17782.0749445015,18183.6077922342,18566.7658869005,18993.8414835331,19415.0702197675,20157.4886486575,20876.2238023978,21510.3424046614,21845.1106728837,22034.2620957107,21836.5223816875,22359.8716864752,22911.9181116205,23304.7231223825,23887.3902426849,24573.4145433836,25256.4064550166,26211.0184529309,26745.174782452,26980.3925361192,27127.6447798168,27725.4134336565,28159.3400157492,29047.8519304545,29863.7140238714,29957.8630276503,28585.8880316792,29187.6156915567,29787.2999861595,29529.4751857452,29448.8475598063,29841.5042167711,30466.3002194586,31012.7084582113,31838.8802316769,32445.5587983095,32997.3486166497,30996.7168403452
European Union,EUU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.63450721568425,4.75959949899915,6.009083874936,3.09559989014207,-0.662354608560946,4.89239441284235,2.87406613538185,3.04983852282234,3.87220436045905,2.07511260007969,0.511764833294578,0.812426331633475,1.44902169108899,2.49619489411235,2.35283857650006,2.58616407105647,2.52014136738742,4.16227976330859,3.91791943655574,3.38204140180389,1.85908702108466,1.16032143129968,-0.573918263504069,2.65214436913661,2.66241344400926,1.88070089699923,2.6527941835425,3.01034788874853,2.94817928835545,3.89985796396783,2.1750807193236,1.10963968045519,0.907734014809634,2.59167153622997,1.9241832594487,3.49352688831601,3.15482621025491,0.641091081993679,-4.34800178440744,2.24934058574692,1.85781477947667,-0.706684840023271,-0.0319303879683304,1.57572887999153,2.31079698831289,2.00831914309249,2.81366773260731,2.06558235915733,1.81907447271028,-5.95671783974626
European Union,EUU,GDP (constant 2015 US$),NY.GDP.MKTP.KD,5315880450641.26,5568895069937.38,5903534645597.09,6086284457600.69,6045971672005.64,6341764452288.88,6524030956797.8,6723003366159.07,6983331795657.29,7128243793654.35,7164723638621.78,7222931740050.71,7327593587696.59,7510504604693.98,7687214654323.03,7886018637778.12,8084757455708.65,8421267679200.2,8751206162407.97,9047175577977.82,9215370444922.74,9322298363168.84,9268795990284.27,9514617841227.35,9767936305778.29,9951641971499.38,10215638550886.3,10523164810325.1,10833406575742.6,11255894044855.7,11500718826012.8,11628335365643.9,11733889721114,12037993601108.7,12269626658754.7,12698269365174.3,13098877695355.6,13182853432101.8,12609662729638.2,12893296991141.7,13132830568205,13040022845513.5,13035859115627.8,13241268912467.8,13547247755711.5,13819319725751.6,14208149465740.9,14501630494668,14765425953123.2,13885891191259
